variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"log_lik[33,4]",-1.2771304595,-1.268185,0.1835972386303868,0.17465769300000006,-1.5966190000000002,-0.9953206000000001,1.0009885877536304,8528.488042564146,5988.841615706942
"log_lik[34,4]",-0.62158078275,-0.6138079999999999,0.05920698272131567,0.04976939940000002,-0.7310616,-0.53847775,1.0007212657063929,8331.088658476958,5770.820795641845
"log_lik[35,4]",-0.462939771875,-0.462819,0.06302148132674612,0.06150121319999998,-0.5679581,-0.35937925000000004,1.0002331532475888,10895.92804261604,6484.329473106999
"log_lik[36,4]",-0.3271990500375,-0.3263795,0.06103323611458891,0.060772515299999975,-0.4286911,-0.22939990000000002,1.0005647430338658,10541.595839598478,6032.534649103654
"log_lik[37,4]",-0.1989598792,-0.1952595,0.06062104963348196,0.058992654000000005,-0.30428700000000003,-0.10966860000000005,1.0005199357367918,7677.063288177287,6266.617919041856
"log_lik[38,4]",-0.462939771875,-0.462819,0.06302148132674612,0.06150121319999998,-0.5679581,-0.35937925000000004,1.0002331532475888,10895.92804261604,6484.329473106999
"log_lik[39,4]",-0.608483228375,-0.610958,0.06288057393438382,0.057326211600000045,-0.70980215,-0.5018225500000002,1.0001775276968534,10546.288192941065,6222.969141012857
"log_lik[40,4]",-0.45914424975,-0.4533275,0.088584205832836,0.07813524390000001,-0.6155289,-0.3268995,1.0004015217417253,12928.303509945314,6382.317360435471
"log_lik[41,4]",-0.608483228375,-0.610958,0.06288057393438382,0.057326211600000045,-0.70980215,-0.5018225500000002,1.0001775276968534,10546.288192941065,6222.969141012857
"log_lik[42,4]",-0.79920056625,-0.793131,0.09076677601575864,0.08127539070000003,-0.95825405,-0.6606505500000002,1.0002814275355338,11302.542596731117,6843.06152800886
"log_lik[43,4]",-0.33678478075,-0.3337935,0.06535079080936478,0.06330405480000002,-0.44690045,-0.23609295000000002,1.0011547998113732,7340.439443910512,6106.0323007143625
"log_lik[44,4]",-0.1985297201625,-0.1936705,0.06115526366337154,0.05926545239999999,-0.30613664999999995,-0.10912675000000005,1.0005376952831861,7829.757974370335,6033.243872168288
"log_lik[45,4]",-0.1920561933625,-0.1891515,0.05650715592349174,0.0551045355,-0.2908078,-0.10663935000000013,1.0007383277366968,9919.297719660795,6357.927340026812
"log_lik[46,4]",-0.1989598792,-0.1952595,0.06062104963348196,0.058992654000000005,-0.30428700000000003,-0.10966860000000005,1.0005199357367918,7677.063288177287,6266.617919041856
"log_lik[47,4]",-0.77066332925,-0.7707995,0.09114236172352931,0.08278393620000003,-0.92488225,-0.62357,1.0000767430970154,9444.006860583599,6514.367804073691
"log_lik[48,4]",-0.3271990500375,-0.3263795,0.06103323611458891,0.060772515299999975,-0.4286911,-0.22939990000000002,1.0005647430338658,10541.595839598478,6032.534649103654
"log_lik[49,4]",-0.33678478075,-0.3337935,0.06535079080936478,0.06330405480000002,-0.44690045,-0.23609295000000002,1.0011547998113732,7340.439443910512,6106.0323007143625
"log_lik[50,4]",-0.77066332925,-0.7707995,0.09114236172352931,0.08278393620000003,-0.92488225,-0.62357,1.0000767430970154,9444.006860583599,6514.367804073691
"log_lik[51,4]",-0.1985297201625,-0.1936705,0.06115526366337154,0.05926545239999999,-0.30613664999999995,-0.10912675000000005,1.0005376952831861,7829.757974370335,6033.243872168288
"log_lik[52,4]",-0.60499572975,-0.6087695,0.053839285148238866,0.04856997599999993,-0.68684285,-0.5098602999999999,1.000237000296093,9834.658865508813,6232.299545822832
"log_lik[53,4]",-0.3271990500375,-0.3263795,0.06103323611458891,0.060772515299999975,-0.4286911,-0.22939990000000002,1.0005647430338658,10541.595839598478,6032.534649103654
"log_lik[54,4]",-0.459043951125,-0.458263,0.059053618151423064,0.05750560619999994,-0.55500815,-0.36144610000000005,1.0006393227216976,11420.328693841422,6492.200449405742
"log_lik[55,4]",-0.325200219125,-0.322418,0.0658276973588003,0.0642521775,-0.43792629999999994,-0.22182745,1.0007538447399666,12180.639435782688,6514.8198295122165
"log_lik[56,4]",-0.33593232575,-0.330369,0.0724012376306282,0.06806542469999999,-0.461408,-0.22637375000000004,1.001018427279464,8528.522494211098,5988.841615706942
"log_lik[57,4]",-1.01733623575,-1.0092599999999998,0.1531083635601724,0.13638882179999964,-1.277104,-0.7773015500000001,1.0004015196168794,12928.28996822733,6382.317360435468
"log_lik[58,4]",-0.624950325,-0.618264,0.06553247862426466,0.058634606100000056,-0.7417593,-0.52829565,1.000367917653582,8484.865944925274,6263.6293663061915
"log_lik[59,4]",-1.29621076875,-1.28126,0.1611543428559488,0.154924287,-1.583629,-1.0598785,1.000707489799325,10721.41029729988,6199.846573624703
"log_lik[60,4]",-0.3271990500375,-0.3263795,0.06103323611458891,0.060772515299999975,-0.4286911,-0.22939990000000002,1.0005647430338658,10541.595839598478,6032.534649103654
"log_lik[61,4]",-0.47654503275,-0.472197,0.067266443662528,0.0634263693,-0.5936648,-0.37302605000000005,1.0001897974389025,7412.402016191016,5395.763248208987
"log_lik[62,4]",-1.789326573375,-1.7582900000000001,0.28055692962635237,0.26311702200000003,-2.2911459999999995,-1.3769795000000005,1.0007384023213288,9919.350753154407,6357.927340026812
"log_lik[63,4]",-0.6036499035,-0.596888,0.10224352314699389,0.08568019529999994,-0.7854940499999999,-0.45119709999999996,1.0002051734472768,12329.81155898317,6870.889676270869
"log_lik[64,4]",-0.1920561933625,-0.1891515,0.05650715592349174,0.0551045355,-0.2908078,-0.10663935000000013,1.0007383277366968,9919.297719660795,6357.927340026812
