ID,FaceID,FirstRating,GroupRating,SecondRating,Feedback,Change,Condition
216,110,1,4,1,3,0,Pre
216,111,3,5,4,2,1,Pre
216,112,6,3,4,-3,-2,Pre
216,113,3,3,4,0,1,Pre
216,114,2,2,2,0,0,Pre
216,115,1,1,2,0,1,Pre
216,116,5,5,5,0,0,Pre
216,117,4,7,3,3,-1,Pre
216,118,3,6,4,3,1,Pre
216,119,6,8,4,2,-2,Pre
216,120,3,1,2,-2,-1,Pre
216,121,3,3,6,0,3,Pre
216,122,4,2,5,-2,1,Pre
216,123,4,1,5,-3,1,Pre
216,124,2,4,2,2,0,Pre
216,125,1,1,2,0,1,Pre
216,126,2,5,3,3,1,Pre
216,127,3,6,5,3,2,Pre
216,128,1,3,2,2,1,Pre
216,129,3,5,2,2,-1,Pre
216,130,4,1,1,-3,-3,Pre
216,131,7,5,5,-2,-2,Pre
216,132,6,8,6,2,0,Pre
216,133,3,5,7,2,4,Pre
216,134,4,4,6,0,2,Pre
216,135,6,3,5,-3,-1,Pre
216,136,4,1,3,-3,-1,Pre
216,137,5,5,1,0,-4,Pre
216,138,1,4,4,3,3,Pre
216,139,2,2,2,0,0,Pre
216,140,6,4,6,-2,0,Pre
216,141,4,1,4,-3,0,Pre
216,142,8,5,5,-3,-3,Pre
216,143,5,5,4,0,-1,Pre
216,144,3,5,2,2,-1,Pre
216,145,3,6,3,3,0,Pre
216,146,5,5,5,0,0,Pre
216,147,3,5,6,2,3,Pre
216,148,4,6,4,2,0,Pre
216,149,2,2,4,0,2,Pre
216,150,6,4,6,-2,0,Pre
216,151,6,3,6,-3,0,Pre
216,152,1,4,6,3,5,Pre
218,0,6,8,8,2,2,Pre
218,1,3,6,5,3,2,Pre
218,2,6,6,4,0,-2,Pre
218,3,4,4,3,0,-1,Pre
218,4,5,5,3,0,-2,Pre
218,5,7,4,5,-3,-2,Pre
218,6,3,6,5,3,2,Pre
218,7,3,5,4,2,1,Pre
218,8,6,4,4,-2,-2,Pre
218,9,8,6,4,-2,-4,Pre
218,10,6,4,3,-2,-3,Pre
218,11,6,6,3,0,-3,Pre
218,12,7,4,3,-3,-4,Pre
218,13,6,6,3,0,-3,Pre
218,14,4,1,3,-3,-1,Pre
218,15,3,3,4,0,1,Pre
218,16,5,3,6,-2,1,Pre
218,17,5,8,4,3,-1,Pre
218,18,4,6,3,2,-1,Pre
218,19,7,4,4,-3,-3,Pre
218,20,4,7,3,3,-1,Pre
218,21,6,8,4,2,-2,Pre
218,22,5,8,4,3,-1,Pre
218,23,4,6,6,2,2,Pre
218,24,3,3,4,0,1,Pre
218,25,6,8,4,2,-2,Pre
218,26,2,5,3,3,1,Pre
218,27,2,5,7,3,5,Pre
218,28,5,8,4,3,-1,Pre
218,29,4,2,8,-2,4,Pre
218,30,2,4,3,2,1,Pre
218,31,4,4,4,0,0,Pre
218,32,4,7,4,3,0,Pre
218,33,5,2,7,-3,2,Pre
218,34,7,5,5,-2,-2,Pre
218,35,6,6,7,0,1,Pre
218,36,5,5,3,0,-2,Pre
218,37,3,3,4,0,1,Pre
218,38,5,5,3,0,-2,Pre
218,39,2,4,8,2,6,Pre
218,40,5,2,3,-3,-2,Pre
218,41,2,5,3,3,1,Pre
218,42,4,4,4,0,0,Pre
218,43,6,6,4,0,-2,Pre
218,44,5,2,6,-3,1,Pre
218,45,6,6,6,0,0,Pre
218,46,5,8,4,3,-1,Pre
218,47,7,7,6,0,-1,Pre
218,48,5,5,4,0,-1,Pre
218,49,4,6,5,2,1,Pre
218,50,7,5,5,-2,-2,Pre
218,51,3,1,5,-2,2,Pre
218,52,4,1,5,-3,1,Pre
218,53,3,1,6,-2,3,Pre
218,54,2,5,4,3,2,Pre
218,55,6,4,5,-2,-1,Pre
218,56,7,7,5,0,-2,Pre
218,57,4,6,4,2,0,Pre
218,58,5,5,3,0,-2,Pre
218,59,6,8,8,2,2,Pre
218,60,5,3,5,-2,0,Pre
218,61,4,6,4,2,0,Pre
218,62,3,3,4,0,1,Pre
218,63,6,8,8,2,2,Pre
218,64,4,2,6,-2,2,Pre
218,65,7,4,5,-3,-2,Pre
218,66,2,2,8,0,6,Pre
218,67,3,3,4,0,1,Pre
218,68,5,7,4,2,-1,Pre
218,69,3,3,3,0,0,Pre
218,70,4,4,5,0,1,Pre
218,71,6,4,4,-2,-2,Pre
218,72,3,3,4,0,1,Pre
218,73,3,1,4,-2,1,Pre
218,74,5,7,3,2,-2,Pre
218,75,4,4,6,0,2,Pre
218,76,4,7,7,3,3,Pre
218,77,6,3,6,-3,0,Pre
218,78,4,1,5,-3,1,Pre
218,79,4,4,6,0,2,Pre
218,80,3,6,5,3,2,Pre
218,81,4,1,4,-3,0,Pre
218,82,4,1,8,-3,4,Pre
218,83,5,8,4,3,-1,Pre
218,84,6,3,4,-3,-2,Pre
218,85,3,1,4,-2,1,Pre
218,86,4,4,4,0,0,Pre
218,87,3,6,3,3,0,Pre
218,88,6,3,4,-3,-2,Pre
218,89,7,5,6,-2,-1,Pre
218,90,4,2,8,-2,4,Pre
218,91,4,4,5,0,1,Pre
218,92,4,4,2,0,-2,Pre
218,93,6,3,5,-3,-1,Pre
218,94,6,6,4,0,-2,Pre
218,95,4,4,5,0,1,Pre
218,96,6,6,5,0,-1,Pre
218,97,6,6,5,0,-1,Pre
218,98,4,4,3,0,-1,Pre
218,99,3,3,3,0,0,Pre
218,100,4,7,3,3,-1,Pre
218,101,3,5,3,2,0,Pre
218,102,5,5,5,0,0,Pre
218,103,5,2,4,-3,-1,Pre
218,104,4,4,3,0,-1,Pre
218,105,6,4,5,-2,-1,Pre
218,106,5,5,4,0,-1,Pre
218,107,5,7,4,2,-1,Pre
218,108,5,5,4,0,-1,Pre
218,109,5,7,5,2,0,Pre
218,110,5,2,4,-3,-1,Pre
218,111,5,5,5,0,0,Pre
218,112,4,4,5,0,1,Pre
218,113,3,3,4,0,1,Pre
218,114,4,6,5,2,1,Pre
218,115,4,2,3,-2,-1,Pre
218,116,3,6,5,3,2,Pre
218,117,4,7,3,3,-1,Pre
218,118,3,3,5,0,2,Pre
218,119,5,8,4,3,-1,Pre
218,120,4,4,4,0,0,Pre
218,121,4,7,8,3,4,Pre
218,122,4,4,3,0,-1,Pre
218,123,6,3,7,-3,1,Pre
218,124,4,1,5,-3,1,Pre
218,125,3,3,5,0,2,Pre
218,126,3,6,6,3,3,Pre
218,127,7,5,4,-2,-3,Pre
218,128,7,5,5,-2,-2,Pre
218,129,5,7,4,2,-1,Pre
218,130,2,5,2,3,0,Pre
218,131,4,6,2,2,-2,Pre
218,132,6,3,5,-3,-1,Pre
218,133,6,8,5,2,-1,Pre
218,134,3,5,5,2,2,Pre
218,135,6,4,7,-2,1,Pre
218,136,5,7,5,2,0,Pre
218,137,5,5,6,0,1,Pre
218,138,6,3,4,-3,-2,Pre
218,139,4,2,4,-2,0,Pre
218,140,5,8,4,3,-1,Pre
218,141,5,7,6,2,1,Pre
218,142,5,8,4,3,-1,Pre
218,143,6,3,4,-3,-2,Pre
218,144,4,2,4,-2,0,Pre
218,145,6,6,4,0,-2,Pre
218,146,7,7,8,0,1,Pre
218,147,4,4,4,0,0,Pre
218,148,7,5,6,-2,-1,Pre
218,149,4,1,5,-3,1,Pre
218,150,5,8,5,3,0,Pre
218,151,6,3,4,-3,-2,Pre
218,152,6,4,4,-2,-2,Pre
221,0,7,7,8,0,1,Pre
221,1,6,6,7,0,1,Pre
221,2,6,6,7,0,1,Pre
221,3,4,2,4,-2,0,Pre
221,4,7,7,6,0,-1,Pre
221,5,6,8,5,2,-1,Pre
221,6,5,3,5,-2,0,Pre
221,7,5,8,6,3,1,Pre
221,8,7,7,7,0,0,Pre
221,9,4,7,5,3,1,Pre
221,10,8,8,8,0,0,Pre
221,11,7,7,5,0,-2,Pre
221,12,6,6,8,0,2,Pre
221,13,6,8,6,2,0,Pre
221,14,4,7,5,3,1,Pre
221,15,6,4,6,-2,0,Pre
221,16,7,7,6,0,-1,Pre
221,17,5,5,6,0,1,Pre
221,18,6,6,4,0,-2,Pre
221,19,6,6,6,0,0,Pre
221,20,6,3,7,-3,1,Pre
221,21,6,6,7,0,1,Pre
221,22,4,2,4,-2,0,Pre
221,23,6,6,6,0,0,Pre
221,24,6,8,7,2,1,Pre
221,25,7,5,7,-2,0,Pre
221,26,6,8,6,2,0,Pre
221,27,5,8,5,3,0,Pre
221,28,4,2,6,-2,2,Pre
221,29,8,8,8,0,0,Pre
221,30,7,7,7,0,0,Pre
221,31,6,6,7,0,1,Pre
221,32,5,5,6,0,1,Pre
221,33,6,4,5,-2,-1,Pre
221,34,8,8,7,0,-1,Pre
221,35,7,5,8,-2,1,Pre
221,36,7,4,6,-3,-1,Pre
221,37,6,6,7,0,1,Pre
221,38,4,6,5,2,1,Pre
221,39,6,3,7,-3,1,Pre
221,40,6,4,7,-2,1,Pre
221,41,6,6,7,0,1,Pre
221,42,5,5,5,0,0,Pre
221,43,7,4,7,-3,0,Pre
221,44,6,6,6,0,0,Pre
221,45,7,7,7,0,0,Pre
221,46,6,3,7,-3,1,Pre
221,47,8,8,7,0,-1,Pre
221,48,6,6,7,0,1,Pre
221,49,6,3,7,-3,1,Pre
221,50,7,7,6,0,-1,Pre
221,51,7,7,6,0,-1,Pre
221,52,5,3,6,-2,1,Pre
221,53,6,3,7,-3,1,Pre
221,54,7,7,5,0,-2,Pre
221,55,6,6,6,0,0,Pre
221,56,8,8,8,0,0,Pre
221,57,5,5,5,0,0,Pre
221,58,5,7,6,2,1,Pre
221,59,6,8,7,2,1,Pre
221,60,7,5,5,-2,-2,Pre
221,61,5,2,5,-3,0,Pre
221,62,4,2,5,-2,1,Pre
221,63,6,8,7,2,1,Pre
221,64,6,8,7,2,1,Pre
221,65,8,8,6,0,-2,Pre
221,66,5,5,4,0,-1,Pre
221,67,6,8,7,2,1,Pre
221,68,5,2,6,-3,1,Pre
221,69,7,7,8,0,1,Pre
221,70,7,7,6,0,-1,Pre
221,71,7,4,8,-3,1,Pre
221,72,7,7,7,0,0,Pre
221,73,5,2,5,-3,0,Pre
221,74,5,8,5,3,0,Pre
221,75,7,7,7,0,0,Pre
221,76,5,5,6,0,1,Pre
221,77,6,6,7,0,1,Pre
221,78,6,4,6,-2,0,Pre
221,79,6,3,8,-3,2,Pre
221,80,7,4,7,-3,0,Pre
221,81,5,7,5,2,0,Pre
221,82,5,7,6,2,1,Pre
221,83,8,8,8,0,0,Pre
221,84,7,7,7,0,0,Pre
221,85,5,7,6,2,1,Pre
221,86,5,8,7,3,2,Pre
221,87,6,8,7,2,1,Pre
221,88,7,5,6,-2,-1,Pre
221,89,7,7,6,0,-1,Pre
221,90,7,7,5,0,-2,Pre
221,91,5,8,7,3,2,Pre
221,92,6,6,5,0,-1,Pre
221,93,7,5,8,-2,1,Pre
221,94,6,4,6,-2,0,Pre
221,95,6,6,6,0,0,Pre
221,96,5,3,5,-2,0,Pre
221,97,8,8,8,0,0,Pre
221,98,4,6,5,2,1,Pre
221,99,7,7,8,0,1,Pre
221,100,5,8,6,3,1,Pre
221,101,7,7,6,0,-1,Pre
221,102,6,8,6,2,0,Pre
221,103,6,8,6,2,0,Pre
221,104,5,8,5,3,0,Pre
221,105,7,7,7,0,0,Pre
221,106,5,8,7,3,2,Pre
221,107,7,4,7,-3,0,Pre
221,108,6,6,7,0,1,Pre
221,109,7,7,6,0,-1,Pre
221,110,6,6,6,0,0,Pre
221,111,8,5,8,-3,0,Pre
221,112,8,8,7,0,-1,Pre
221,113,8,6,8,-2,0,Pre
221,114,7,5,7,-2,0,Pre
221,115,5,7,5,2,0,Pre
221,116,6,6,6,0,0,Pre
221,117,8,8,8,0,0,Pre
221,118,5,2,4,-3,-1,Pre
221,119,7,4,7,-3,0,Pre
221,120,6,8,7,2,1,Pre
221,121,7,4,5,-3,-2,Pre
221,122,7,4,7,-3,0,Pre
221,123,7,7,7,0,0,Pre
221,124,7,7,7,0,0,Pre
221,125,7,5,7,-2,0,Pre
221,126,5,7,6,2,1,Pre
221,127,6,6,8,0,2,Pre
221,128,7,5,5,-2,-2,Pre
221,129,7,4,6,-3,-1,Pre
221,130,4,1,5,-3,1,Pre
221,131,6,3,6,-3,0,Pre
221,132,8,5,8,-3,0,Pre
221,133,5,5,7,0,2,Pre
221,134,5,3,4,-2,-1,Pre
221,135,7,4,7,-3,0,Pre
221,136,6,8,6,2,0,Pre
221,137,7,5,7,-2,0,Pre
221,138,5,8,5,3,0,Pre
221,139,7,5,7,-2,0,Pre
221,140,6,4,7,-2,1,Pre
221,141,8,6,8,-2,0,Pre
221,142,5,7,6,2,1,Pre
221,143,5,5,5,0,0,Pre
221,144,7,7,7,0,0,Pre
221,145,8,8,8,0,0,Pre
221,146,7,7,7,0,0,Pre
221,147,7,7,6,0,-1,Pre
221,148,7,7,8,0,1,Pre
221,149,6,8,7,2,1,Pre
221,150,6,6,6,0,0,Pre
221,151,7,4,6,-3,-1,Pre
221,152,4,4,6,0,2,Pre
222,0,5,8,6,3,1,Pre
222,1,5,3,6,-2,1,Pre
222,2,6,8,6,2,0,Pre
222,3,3,1,4,-2,1,Pre
222,4,3,1,6,-2,3,Pre
222,5,4,4,3,0,-1,Pre
222,6,6,6,6,0,0,Pre
222,7,3,1,3,-2,0,Pre
222,8,5,3,6,-2,1,Pre
222,9,5,7,6,2,1,Pre
222,10,6,8,5,2,-1,Pre
222,11,5,8,6,3,1,Pre
222,12,6,3,5,-3,-1,Pre
222,13,3,3,5,0,2,Pre
222,14,3,5,4,2,1,Pre
222,15,3,5,3,2,0,Pre
222,16,6,6,4,0,-2,Pre
222,17,3,1,4,-2,1,Pre
222,18,6,4,3,-2,-3,Pre
222,19,4,4,3,0,-1,Pre
222,20,5,3,6,-2,1,Pre
222,21,6,6,5,0,-1,Pre
222,22,3,3,5,0,2,Pre
222,23,3,1,3,-2,0,Pre
222,24,5,5,3,0,-2,Pre
222,25,2,5,3,3,1,Pre
222,26,6,3,3,-3,-3,Pre
222,27,4,4,2,0,-2,Pre
222,28,3,6,5,3,2,Pre
222,29,6,3,5,-3,-1,Pre
222,30,3,6,5,3,2,Pre
222,31,4,6,5,2,1,Pre
222,32,3,1,4,-2,1,Pre
222,33,5,5,4,0,-1,Pre
222,34,6,6,3,0,-3,Pre
222,35,6,6,7,0,1,Pre
222,36,2,5,5,3,3,Pre
222,37,4,2,5,-2,1,Pre
222,38,6,4,4,-2,-2,Pre
222,39,6,6,4,0,-2,Pre
222,40,4,4,3,0,-1,Pre
222,41,6,6,6,0,0,Pre
222,42,6,8,5,2,-1,Pre
222,43,4,7,4,3,0,Pre
222,44,6,6,4,0,-2,Pre
222,45,6,6,6,0,0,Pre
222,46,6,6,5,0,-1,Pre
222,47,5,7,5,2,0,Pre
222,48,2,4,4,2,2,Pre
222,49,4,6,6,2,2,Pre
222,50,6,3,5,-3,-1,Pre
222,51,5,7,3,2,-2,Pre
222,52,6,3,4,-3,-2,Pre
222,53,4,1,4,-3,0,Pre
222,54,3,6,3,3,0,Pre
222,55,4,7,5,3,1,Pre
222,56,6,6,6,0,0,Pre
222,57,3,5,5,2,2,Pre
222,58,6,8,6,2,0,Pre
222,59,6,6,7,0,1,Pre
222,60,5,8,6,3,1,Pre
222,61,3,3,5,0,2,Pre
222,62,3,3,5,0,2,Pre
222,63,6,6,5,0,-1,Pre
222,64,4,1,3,-3,-1,Pre
222,65,6,3,6,-3,0,Pre
222,66,5,8,4,3,-1,Pre
222,67,4,2,6,-2,2,Pre
222,68,5,8,5,3,0,Pre
222,69,6,6,4,0,-2,Pre
222,70,4,4,3,0,-1,Pre
222,71,4,4,6,0,2,Pre
222,72,6,6,7,0,1,Pre
222,73,7,4,5,-3,-2,Pre
222,74,3,6,2,3,-1,Pre
222,75,5,5,6,0,1,Pre
222,76,3,1,3,-2,0,Pre
222,77,3,6,5,3,2,Pre
222,78,3,3,4,0,1,Pre
222,79,4,1,6,-3,2,Pre
222,80,4,7,3,3,-1,Pre
222,81,5,5,4,0,-1,Pre
222,82,2,5,3,3,1,Pre
222,83,4,4,5,0,1,Pre
222,84,7,5,5,-2,-2,Pre
222,85,6,3,4,-3,-2,Pre
222,86,5,7,3,2,-2,Pre
222,87,5,7,6,2,1,Pre
222,88,7,7,6,0,-1,Pre
222,89,6,6,6,0,0,Pre
222,90,6,6,3,0,-3,Pre
222,91,4,1,5,-3,1,Pre
222,92,3,6,4,3,1,Pre
222,93,6,6,6,0,0,Pre
222,94,5,8,6,3,1,Pre
222,95,6,3,4,-3,-2,Pre
222,96,3,1,4,-2,1,Pre
222,97,4,4,4,0,0,Pre
222,98,3,3,6,0,3,Pre
222,99,6,6,4,0,-2,Pre
222,100,2,2,4,0,2,Pre
222,101,5,8,5,3,0,Pre
222,102,5,2,6,-3,1,Pre
222,103,6,3,4,-3,-2,Pre
222,104,4,2,6,-2,2,Pre
222,105,6,3,4,-3,-2,Pre
222,106,5,2,5,-3,0,Pre
222,107,6,3,5,-3,-1,Pre
222,108,5,5,5,0,0,Pre
222,109,6,6,4,0,-2,Pre
222,110,5,3,6,-2,1,Pre
222,111,5,8,5,3,0,Pre
222,112,4,4,5,0,1,Pre
222,113,3,6,3,3,0,Pre
222,114,4,1,4,-3,0,Pre
222,115,2,2,3,0,1,Pre
222,116,3,5,4,2,1,Pre
222,117,4,7,4,3,0,Pre
222,118,5,7,5,2,0,Pre
222,119,5,3,4,-2,-1,Pre
222,120,2,4,4,2,2,Pre
222,121,6,4,3,-2,-3,Pre
222,122,6,6,6,0,0,Pre
222,123,6,3,6,-3,0,Pre
222,124,2,4,6,2,4,Pre
222,125,3,1,3,-2,0,Pre
222,126,3,6,6,3,3,Pre
222,127,7,7,6,0,-1,Pre
222,128,6,3,5,-3,-1,Pre
222,129,6,6,6,0,0,Pre
222,130,3,5,3,2,0,Pre
222,131,7,4,6,-3,-1,Pre
222,132,5,7,5,2,0,Pre
222,133,6,6,6,0,0,Pre
222,134,3,3,4,0,1,Pre
222,135,4,2,3,-2,-1,Pre
222,136,4,2,4,-2,0,Pre
222,137,5,8,5,3,0,Pre
222,138,3,3,6,0,3,Pre
222,139,3,1,3,-2,0,Pre
222,140,6,6,5,0,-1,Pre
222,141,6,6,5,0,-1,Pre
222,142,4,4,3,0,-1,Pre
222,143,3,5,6,2,3,Pre
222,144,6,8,6,2,0,Pre
222,145,5,3,4,-2,-1,Pre
222,146,5,5,4,0,-1,Pre
222,147,6,8,5,2,-1,Pre
222,148,7,4,6,-3,-1,Pre
222,149,5,3,5,-2,0,Pre
222,150,4,1,3,-3,-1,Pre
222,151,5,2,5,-3,0,Pre
222,152,4,6,6,2,2,Pre
225,0,6,4,5,-2,-1,Pre
225,1,4,2,6,-2,2,Pre
225,2,7,4,5,-3,-2,Pre
225,3,3,6,2,3,-1,Pre
225,4,8,6,7,-2,-1,Pre
225,5,6,6,7,0,1,Pre
225,6,3,5,4,2,1,Pre
225,7,5,5,5,0,0,Pre
225,8,6,3,6,-3,0,Pre
225,9,2,4,2,2,0,Pre
225,10,6,6,6,0,0,Pre
225,11,2,2,3,0,1,Pre
225,12,6,6,6,0,0,Pre
225,13,5,2,5,-3,0,Pre
225,14,5,7,3,2,-2,Pre
225,15,6,4,4,-2,-2,Pre
225,16,3,6,4,3,1,Pre
225,17,5,3,7,-2,2,Pre
225,18,5,8,6,3,1,Pre
225,19,4,6,6,2,2,Pre
225,20,7,7,6,0,-1,Pre
225,21,3,3,3,0,0,Pre
225,22,4,1,3,-3,-1,Pre
225,23,5,7,7,2,2,Pre
225,24,5,3,7,-2,2,Pre
225,25,6,6,8,0,2,Pre
225,26,3,6,4,3,1,Pre
225,27,6,8,7,2,1,Pre
225,28,1,1,1,0,0,Pre
225,29,7,4,8,-3,1,Pre
225,30,2,4,7,2,5,Pre
225,31,5,2,4,-3,-1,Pre
225,32,3,3,5,0,2,Pre
225,33,3,6,6,3,3,Pre
225,34,4,6,5,2,1,Pre
225,35,7,7,8,0,1,Pre
225,36,2,2,3,0,1,Pre
225,37,5,5,6,0,1,Pre
225,38,3,6,3,3,0,Pre
225,39,7,5,6,-2,-1,Pre
225,40,6,3,7,-3,1,Pre
225,41,5,5,7,0,2,Pre
225,42,5,2,4,-3,-1,Pre
225,43,7,5,5,-2,-2,Pre
225,44,5,8,5,3,0,Pre
225,45,4,2,3,-2,-1,Pre
225,46,7,5,7,-2,0,Pre
225,47,7,4,5,-3,-2,Pre
225,48,4,2,5,-2,1,Pre
225,49,4,4,4,0,0,Pre
225,50,8,8,6,0,-2,Pre
225,51,5,3,5,-2,0,Pre
225,52,5,2,5,-3,0,Pre
225,53,7,7,6,0,-1,Pre
225,54,1,4,4,3,3,Pre
225,55,5,2,7,-3,2,Pre
225,56,7,7,8,0,1,Pre
225,57,4,2,3,-2,-1,Pre
225,58,2,2,2,0,0,Pre
225,59,6,4,7,-2,1,Pre
225,60,8,5,7,-3,-1,Pre
225,61,4,4,4,0,0,Pre
225,62,3,5,3,2,0,Pre
225,63,6,4,5,-2,-1,Pre
225,64,3,6,4,3,1,Pre
225,65,5,2,4,-3,-1,Pre
225,66,5,8,4,3,-1,Pre
225,67,7,7,7,0,0,Pre
225,68,3,6,4,3,1,Pre
225,69,6,6,8,0,2,Pre
225,70,6,8,6,2,0,Pre
225,71,5,5,7,0,2,Pre
225,72,5,8,6,3,1,Pre
225,73,5,5,5,0,0,Pre
225,74,5,8,8,3,3,Pre
225,75,5,7,7,2,2,Pre
225,76,6,6,7,0,1,Pre
225,77,3,3,7,0,4,Pre
225,78,3,3,2,0,-1,Pre
225,79,6,6,6,0,0,Pre
225,80,4,6,3,2,-1,Pre
225,81,5,2,5,-3,0,Pre
225,82,3,3,4,0,1,Pre
225,83,5,8,7,3,2,Pre
225,84,6,8,5,2,-1,Pre
225,85,3,5,4,2,1,Pre
225,86,5,2,5,-3,0,Pre
225,87,8,8,7,0,-1,Pre
225,88,5,2,6,-3,1,Pre
225,89,6,6,8,0,2,Pre
225,90,6,3,5,-3,-1,Pre
225,91,6,3,6,-3,0,Pre
225,92,3,3,3,0,0,Pre
225,93,7,7,6,0,-1,Pre
225,94,7,7,6,0,-1,Pre
225,95,3,6,3,3,0,Pre
225,96,6,3,6,-3,0,Pre
225,97,8,8,7,0,-1,Pre
225,98,2,2,3,0,1,Pre
225,99,6,6,7,0,1,Pre
225,100,5,3,5,-2,0,Pre
225,101,6,6,4,0,-2,Pre
225,102,6,6,7,0,1,Pre
225,103,4,7,4,3,0,Pre
225,104,4,6,6,2,2,Pre
225,105,5,5,6,0,1,Pre
225,106,7,5,4,-2,-3,Pre
225,107,6,6,6,0,0,Pre
225,108,6,4,3,-2,-3,Pre
225,109,5,3,5,-2,0,Pre
225,110,2,5,2,3,0,Pre
225,111,7,4,7,-3,0,Pre
225,112,8,8,7,0,-1,Pre
225,113,6,8,8,2,2,Pre
225,114,3,3,3,0,0,Pre
225,115,3,3,4,0,1,Pre
225,116,6,8,3,2,-3,Pre
225,117,6,6,6,0,0,Pre
225,118,3,5,3,2,0,Pre
225,119,5,2,6,-3,1,Pre
225,120,4,1,6,-3,2,Pre
225,121,4,2,4,-2,0,Pre
225,122,7,7,8,0,1,Pre
225,123,2,5,4,3,2,Pre
225,124,6,8,6,2,0,Pre
225,125,6,6,5,0,-1,Pre
225,126,3,6,5,3,2,Pre
225,127,6,6,6,0,0,Pre
225,128,5,5,4,0,-1,Pre
225,129,3,3,6,0,3,Pre
225,130,2,5,3,3,1,Pre
225,131,4,2,6,-2,2,Pre
225,132,7,5,7,-2,0,Pre
225,133,4,7,4,3,0,Pre
225,134,6,6,8,0,2,Pre
225,135,6,6,6,0,0,Pre
225,136,5,2,7,-3,2,Pre
225,137,4,7,6,3,2,Pre
225,138,1,3,2,2,1,Pre
225,139,3,6,4,3,1,Pre
225,140,5,8,8,3,3,Pre
225,141,5,3,7,-2,2,Pre
225,142,5,8,6,3,1,Pre
225,143,2,2,4,0,2,Pre
225,144,7,5,8,-2,1,Pre
225,145,7,4,8,-3,1,Pre
225,146,6,3,6,-3,0,Pre
225,147,6,6,7,0,1,Pre
225,148,7,7,7,0,0,Pre
225,149,7,7,8,0,1,Pre
225,150,4,4,6,0,2,Pre
225,151,8,6,7,-2,-1,Pre
225,152,4,2,4,-2,0,Pre
226,0,7,4,5,-3,-2,Pre
226,1,4,2,6,-2,2,Pre
226,2,6,4,4,-2,-2,Pre
226,3,3,1,3,-2,0,Pre
226,4,2,2,4,0,2,Pre
226,5,7,4,3,-3,-4,Pre
226,6,2,4,5,2,3,Pre
226,7,5,3,4,-2,-1,Pre
226,8,4,1,1,-3,-3,Pre
226,9,5,5,3,0,-2,Pre
226,10,7,7,5,0,-2,Pre
226,11,3,3,4,0,1,Pre
226,12,6,3,5,-3,-1,Pre
226,13,1,4,2,3,1,Pre
226,14,2,4,2,2,0,Pre
226,15,2,5,2,3,0,Pre
226,16,3,6,5,3,2,Pre
226,17,5,2,4,-3,-1,Pre
226,18,6,8,3,2,-3,Pre
226,19,2,5,2,3,0,Pre
226,20,4,4,3,0,-1,Pre
226,21,4,6,4,2,0,Pre
226,22,5,5,3,0,-2,Pre
226,23,5,5,4,0,-1,Pre
226,24,3,1,4,-2,1,Pre
226,25,5,2,5,-3,0,Pre
226,26,3,3,4,0,1,Pre
226,27,4,2,1,-2,-3,Pre
226,28,1,4,3,3,2,Pre
226,29,5,5,7,0,2,Pre
226,30,7,4,4,-3,-3,Pre
226,31,3,3,4,0,1,Pre
226,32,4,1,5,-3,1,Pre
226,33,6,4,5,-2,-1,Pre
226,34,2,4,3,2,1,Pre
226,35,7,4,4,-3,-3,Pre
226,36,4,7,3,3,-1,Pre
226,37,7,4,5,-3,-2,Pre
226,38,2,4,2,2,0,Pre
226,39,6,6,5,0,-1,Pre
226,40,2,2,3,0,1,Pre
226,41,5,5,4,0,-1,Pre
226,42,3,1,4,-2,1,Pre
226,43,6,3,5,-3,-1,Pre
226,44,3,1,4,-2,1,Pre
226,45,6,6,6,0,0,Pre
226,46,3,5,3,2,0,Pre
226,47,3,6,4,3,1,Pre
226,48,3,1,2,-2,-1,Pre
226,49,7,4,4,-3,-3,Pre
226,50,5,5,7,0,2,Pre
226,51,2,5,3,3,1,Pre
226,52,6,3,6,-3,0,Pre
226,53,3,6,2,3,-1,Pre
226,54,3,3,4,0,1,Pre
226,55,7,5,6,-2,-1,Pre
226,56,6,8,5,2,-1,Pre
226,57,6,6,4,0,-2,Pre
226,58,5,8,7,3,2,Pre
226,59,7,7,8,0,1,Pre
226,60,3,3,4,0,1,Pre
226,61,4,7,3,3,-1,Pre
226,62,4,4,4,0,0,Pre
226,63,6,6,4,0,-2,Pre
226,64,6,6,3,0,-3,Pre
226,65,6,3,5,-3,-1,Pre
226,66,3,1,5,-2,2,Pre
226,67,3,5,3,2,0,Pre
226,68,1,1,4,0,3,Pre
226,69,6,6,6,0,0,Pre
226,70,2,2,4,0,2,Pre
226,71,3,6,4,3,1,Pre
226,72,6,6,6,0,0,Pre
226,73,2,2,5,0,3,Pre
226,74,3,1,2,-2,-1,Pre
226,75,4,2,5,-2,1,Pre
226,76,4,7,2,3,-2,Pre
226,77,2,4,3,2,1,Pre
226,78,6,4,6,-2,0,Pre
226,79,7,7,4,0,-3,Pre
226,80,3,5,4,2,1,Pre
226,81,3,6,2,3,-1,Pre
226,82,6,4,4,-2,-2,Pre
226,83,5,3,5,-2,0,Pre
226,84,3,3,4,0,1,Pre
226,85,4,4,4,0,0,Pre
226,86,5,7,5,2,0,Pre
226,87,5,8,5,3,0,Pre
226,88,6,4,5,-2,-1,Pre
226,89,5,8,5,3,0,Pre
226,90,5,2,3,-3,-2,Pre
226,91,2,5,4,3,2,Pre
226,92,2,2,2,0,0,Pre
