bias_est,bias_true,weight1_est,weight1_true,weight2_est,weight2_true,trials
0.7418395416675,1,0.5287023282675,0.9,0.5193590044475,0.7000000000000001,120
1.3749552465,1,0.8349236435,0.9,0.7839582688925,0.9,120
2.7262684175,3,0.23169305929325,0.1,0.14827989462935,0.1,12
3.0210202175,3,0.3868157346715,0.1,0.28825530901475,0.30000000000000004,12
2.6981222875,3,0.3041895215971,0.1,0.40019007568575,0.5,12
2.3941488975,3,0.273346630638275,0.1,0.628958469975,0.7000000000000001,12
2.4280975775,3,0.406093220719,0.1,0.320797071877365,0.9,12
3.0413595375,3,0.360992023051975,0.30000000000000004,0.362360643643,0.1,12
3.44959559,3,0.329871257653,0.30000000000000004,0.3270676190145,0.30000000000000004,12
2.64990586,3,0.22791498504165,0.30000000000000004,0.38423039600415,0.5,12
2.5677949125,3,0.5601595582075,0.30000000000000004,0.465461576879,0.7000000000000001,12
2.385964275,3,0.64111643211725,0.30000000000000004,0.5197361266975,0.9,12
3.29618063,3,0.35208365312125,0.5,0.443883304265,0.1,12
2.8059143,3,0.27625187406965,0.5,0.330822402959,0.30000000000000004,12
2.441853825,3,0.25130761333275,0.5,0.721198303625,0.5,12
2.72143183,3,0.58311004789575,0.5,0.4628650560105,0.7000000000000001,12
2.2943935125,3,0.166670148160175,0.5,0.69556680365,0.9,12
2.50674491,3,0.295840028265,0.7000000000000001,0.32437341086025,0.1,12
2.946289235,3,0.39329609355425,0.7000000000000001,0.48674555581075,0.30000000000000004,12
2.1298697325,3,0.6552668660525,0.7000000000000001,0.3953092724275,0.5,12
2.7589835925,3,0.588056905535,0.7000000000000001,0.5458880901055,0.7000000000000001,12
2.2948239075,3,0.3336042643325,0.7000000000000001,0.80073620975,0.9,12
2.471214025,3,0.7132381665,0.9,0.339077774824175,0.1,12
2.251554905,3,0.663164506565,0.9,0.15976598117365,0.30000000000000004,12
2.3405267525,3,0.6852959186425,0.9,0.6002538816025,0.5,12
2.9749864475,3,0.54283958648,0.9,0.68987952076,0.7000000000000001,12
2.1566885925,3,0.7412504557,0.9,0.805994797075,0.9,12
2.473605735,3,0.288000131595175,0.1,0.28905288026425,0.1,120
2.4890441825,3,0.43048535197105,0.1,0.4375076999315,0.30000000000000004,120
2.989250485,3,0.240239638589125,0.1,0.3576253485915,0.5,120
2.9255303525,3,0.5410056952675,0.1,0.62399354029175,0.7000000000000001,120
2.086562965,3,0.237913757721875,0.1,0.2136377042738475,0.9,120
2.493275495,3,0.3571223785107,0.30000000000000004,0.168337570799525,0.1,120
2.430204635,3,0.27618283794925,0.30000000000000004,0.6957059226,0.30000000000000004,120
2.8487952175,3,0.2863762246717,0.30000000000000004,0.3748916957447,0.5,120
1.7308372735,3,0.42907897343825,0.30000000000000004,0.41529552441075,0.7000000000000001,120
2.73736606,3,0.21085320143125,0.30000000000000004,0.77957722297,0.9,120
2.1137584475,3,0.309813459131125,0.5,0.207100855186,0.1,120
2.6159187875,3,0.3318206776345,0.5,0.17935635242530001,0.30000000000000004,120
3.090887985,3,0.432625347849,0.5,0.411090050196,0.5,120
2.292571751,3,0.5844313394975,0.5,0.37234118452325,0.7000000000000001,120
2.570311605,3,0.3073412158461,0.5,0.4234027335795,0.9,120
2.35279743,3,0.34426292115375,0.7000000000000001,0.198110732577675,0.1,120
2.7521658025,3,0.65080171175,0.7000000000000001,0.444852040145,0.30000000000000004,120
2.65818811,3,0.5817184255175,0.7000000000000001,0.317461676947525,0.5,120
2.20886535975,3,0.42891674626675,0.7000000000000001,0.375963956387,0.7000000000000001,120
2.420497885,3,0.554539314715,0.7000000000000001,0.68874547885,0.9,120
2.1551089225,3,0.43854291827,0.9,0.213118586448185,0.1,120
2.132407286,3,0.719243217044,0.9,0.30688587697526226,0.30000000000000004,120
2.314851355,3,0.7136505070475,0.9,0.21169538769737,0.5,120
2.1965293625,3,0.63365756246,0.9,0.32713723999815,0.7000000000000001,120
2.58766694,3,0.6487233070285,0.9,0.3832639604115,0.9,120
3.2709112225,5,0.434803819764,0.1,0.328125356305775,0.1,12
3.44959559,5,0.329871257653,0.1,0.3270676190145,0.30000000000000004,12
3.44959559,5,0.329871257653,0.1,0.3270676190145,0.5,12
3.44959559,5,0.329871257653,0.1,0.3270676190145,0.7000000000000001,12
3.26104834,5,0.290444091839,0.1,0.44160465084125,0.9,12
3.129084185,5,0.22156604370425,0.30000000000000004,0.241719929047475,0.1,12
3.200696635,5,0.250253930130872,0.30000000000000004,0.36207367563,0.30000000000000004,12
3.44959559,5,0.329871257653,0.30000000000000004,0.3270676190145,0.5,12
3.2262035975,5,0.27529398795505,0.30000000000000004,0.387170388183275,0.7000000000000001,12
3.1167229425,5,0.33337412634675,0.30000000000000004,0.5477855199859,0.9,12
3.44959559,5,0.329871257653,0.5,0.3270676190145,0.1,12
3.2791061275,5,0.441369892361,0.5,0.3062406583095,0.30000000000000004,12
3.44959559,5,0.329871257653,0.5,0.3270676190145,0.5,12
3.1446138125,5,0.2206253623448,0.5,0.290150134570225,0.7000000000000001,12
3.19757419,5,0.21568318992865,0.5,0.38493119773025,0.9,12
3.44959559,5,0.329871257653,0.7000000000000001,0.3270676190145,0.1,12
2.8762178325,5,0.2885832550795,0.7000000000000001,0.447451537793,0.30000000000000004,12
3.2115174225,5,0.322231763149525,0.7000000000000001,0.305340189383525,0.5,12
3.44959559,5,0.329871257653,0.7000000000000001,0.3270676190145,0.7000000000000001,12
3.03865718,5,0.2058127713797675,0.7000000000000001,0.4414980034845,0.9,12
3.2380143425,5,0.35014953646925,0.9,0.35519444486025,0.1,12
3.44959559,5,0.329871257653,0.9,0.3270676190145,0.30000000000000004,12
3.2502979925,5,0.35793719480425,0.9,0.3868949970343,0.5,12
3.28766612,5,0.431515576244975,0.9,0.35696951365675,0.7000000000000001,12
3.44959559,5,0.329871257653,0.9,0.3270676190145,0.9,12
3.1891963725,5,0.27924069459025,0.1,0.315621442453,0.1,120
3.272177695,5,0.341478058666,0.1,0.441839208669,0.30000000000000004,120
3.2542657125,5,0.433643348305625,0.1,0.2702424057125,0.5,120
3.44959559,5,0.329871257653,0.1,0.3270676190145,0.7000000000000001,120
3.44959559,5,0.329871257653,0.1,0.3270676190145,0.9,120
3.2412415275,5,0.357252149434585,0.30000000000000004,0.322060438791,0.1,120
3.44959559,5,0.329871257653,0.30000000000000004,0.3270676190145,0.30000000000000004,120
3.0392359275,5,0.408786818434225,0.30000000000000004,0.2942044704262665,0.5,120
3.44959559,5,0.329871257653,0.30000000000000004,0.3270676190145,0.7000000000000001,120
3.110765485,5,0.2669514312475,0.30000000000000004,0.55498116264,0.9,120
3.44959559,5,0.329871257653,0.5,0.3270676190145,0.1,120
3.44959559,5,0.329871257653,0.5,0.3270676190145,0.30000000000000004,120
3.44959559,5,0.329871257653,0.5,0.3270676190145,0.5,120
3.2115228825,5,0.2870411093924,0.5,0.35584171188225,0.7000000000000001,120
3.31139868,5,0.4330730029165,0.5,0.443157035262,0.9,120
3.2262035975,5,0.27529398795505,0.7000000000000001,0.387170388183275,0.1,120
2.90601393,5,0.5305439861225,0.7000000000000001,0.277612505886625,0.30000000000000004,120
3.44959559,5,0.329871257653,0.7000000000000001,0.3270676190145,0.5,120
3.44959559,5,0.329871257653,0.7000000000000001,0.3270676190145,0.7000000000000001,120
3.2542657125,5,0.433643348305625,0.7000000000000001,0.2702424057125,0.9,120
3.2634826575,5,0.392916271199,0.9,0.35994163772925,0.1,120
3.44959559,5,0.329871257653,0.9,0.3270676190145,0.30000000000000004,120
3.2709112225,5,0.434803819764,0.9,0.328125356305775,0.5,120
3.44959559,5,0.329871257653,0.9,0.3270676190145,0.7000000000000001,120
3.2634826575,5,0.392916271199,0.9,0.35994163772925,0.9,120
